code,updated_at,roe,gross_margin,debt_ratio,revenue_growth,profit_growth
002668,2026-04-23,4.99,,78.0057,,-23.1527
301155,2026-04-23,1.15,,14.6329,,-71.8766
002582,2026-04-23,0.19,,17.8,,-76.6902
603085,2026-04-23,1.27,,62.8208,,-34.9365
301559,2026-04-23,15.01,,35.9013,,204.4863
300636,2026-04-23,2.79,,51.0786,,33.2238
001332,2026-04-23,11.47,,38.1858,,28.1031
002368,2026-04-23,0.5,,76.2955,,6.2536
300654,2026-04-23,0.87,,25.933,,119630.2222
002385,2026-04-23,-2.22,,55.648,,-160.3346
601022,2026-04-23,10.17,,41.8602,,35.7767
603255,2026-04-23,4.8,,35.8394,,12.1738
601882,2026-04-23,6.28,,57.5273,,77.4734
300039,2026-04-23,1.8,,11.3723,,-0.1652
000750,2026-04-23,0.28,,75.3454,,-62.3657
002878,2026-04-23,9.11,,48.3436,,180.4191
001280,2026-04-23,15.2,,49.7431,,69.8581
600720,2026-04-23,0.03,,26.622,,-97.0637
600807,2026-04-23,-41.58,,88.9562,,97.1856
688505,2026-04-23,0.22,,19.2505,,-3.1311
688151,2026-04-23,1.75,,17.8778,,5.3713
688671,2026-04-23,4.91,,35.5965,,-19.0397
600603,2026-04-23,0.96,,59.6797,,-67.399
000679,2026-04-23,-2.35,,63.3983,,
600235,2026-04-23,1.12,,34.4759,,1.7807
600279,2026-04-23,0.08,,46.5864,,5.3248
002889,2026-04-23,2.47,,48.7686,,0.844
601279,2026-04-23,0.2,,41.6106,,-62.0383
002832,2026-04-23,5.68,,27.3409,,41.2902
300821,2026-04-23,4.51,,18.9293,,95.3328
603035,2026-04-23,1.87,,44.4224,,-24.2033
688213,2026-04-23,0.53,,46.7436,,-79.4386
002629,2026-04-23,-204.79,,99.507,,-181.7034
603869,2026-04-23,0.05,,19.0455,,-72.7849
002626,2026-04-23,2.94,,27.4101,,-60.0003
000705,2026-04-23,0.81,,36.3378,,-15.1333
600368,2026-04-23,3.27,,43.4942,,-4.5265
002419,2026-04-23,6.36,,85.9301,,318.7607
605003,2026-04-23,3.41,,8.9021,,-9.0504
603359,2026-04-23,2.21,,59.893,,-17.3519
000428,2026-04-23,-1.6,,68.8822,,-5432.0499
688256,2026-04-23,-5.04,,12.5395,,
000888,2026-04-23,0.18,,27.3763,,-704.2016
301378,2026-04-23,2.01,,32.5483,,119.2092
002566,2026-04-23,1.29,,22.8144,,-11.926
001210,2026-04-23,7.46,,19.7633,,-3.3303
600909,2026-04-23,0.54,,73.9242,,-48.3785
002927,2026-04-23,1.43,,28.9514,,18.9916
300242,2026-04-23,-3.67,,49.37,,-146.7326
002748,2026-04-23,4.46,,33.8606,,223.3904
603387,2026-04-23,9.4,,29.8485,,223.1305
603231,2026-04-23,11.82,,31.1838,,35.5744
002172,2026-04-23,33.98,,97.099,,-9.7507
300891,2026-04-23,2.18,,29.7235,,-34.7975
601611,2026-04-23,2.19,,83.9494,,27.4211
600975,2026-04-23,-5.56,,63.3879,,-383.0906
300850,2026-04-23,2.77,,46.0069,,38.5485
603299,2026-04-23,5.27,,46.6235,,337.304
600173,2026-04-23,1.51,,51.8891,,-56.9445
002358,2026-04-23,0.27,,48.9337,,75.9513
300013,2026-04-23,21.41,,94.0488,,-262.486
000529,2026-04-23,2.11,,51.4179,,21.9253
002072,2026-04-23,2.33,,23.8044,,-219.5976
300589,2026-04-23,0.59,,41.8739,,89.1585
002007,2026-04-23,2.36,,17.2596,,-6.8675
301126,2026-04-23,1.12,,43.6127,,-2.5626
601360,2026-04-23,0.65,,17.9478,,-16.4092
301327,2026-04-23,12.52,,56.7645,,-0.3087
000665,2026-04-23,-1.6,,43.8335,,
600848,2026-04-23,1.94,,60.2696,,-11.4539
002869,2026-04-23,-0.73,,14.5142,,102.6108
300947,2026-04-23,2.0,,75.4127,,16.7992
600051,2026-04-23,-0.18,,42.2808,,-140.6831
300840,2026-04-23,1.77,,24.9443,,-6.7775
301255,2026-04-23,5.12,,32.157,,19.7695
603768,2026-04-23,0.49,,56.3988,,-74.5633
603389,2026-04-23,-3.74,,32.744,,
300150,2026-04-23,-0.77,,17.8232,,-1502.1643
603716,2026-04-23,1.34,,60.692,,84.7763
600834,2026-04-23,1.13,,36.8062,,27.8834
301246,2026-04-23,9.53,,37.1734,,52.7136
603367,2026-04-23,1.88,,18.3521,,-11.0644
002474,2026-04-23,0.71,,44.8115,,-19.9066
600926,2026-04-23,3.98,,93.6197,,31.3876
300622,2026-04-23,1.03,,32.6216,,-68.3164
300705,2026-04-23,4.84,,34.687,,20.4929
300876,2026-04-23,1.85,,16.6728,,-44.2501
600906,2026-04-23,0.69,,75.0372,,-63.3939
000565,2026-04-23,3.84,,19.6051,,106.8107
603406,2026-04-23,13.84,,19.7803,,-31.0724
688075,2026-04-23,50.65,,30.2468,,3147.8686
000797,2026-04-23,0.2,,74.2893,,-63.1795
920271,2026-04-23,4.34,,23.0877,,61.2719
605123,2026-04-23,5.56,,41.5323,,92.3991
000731,2026-04-23,4.96,,17.801,,224.8619
000752,2026-04-23,-29.7,,59.9719,,-102.4037
600778,2026-04-23,2.06,,87.659,,-69.9001
688509,2026-04-23,-0.76,,55.4799,,-32.4954
600165,2026-04-23,-3.13,,68.9866,,-5121.4224
600798,2026-04-23,0.81,,27.7688,,-28.8501
300637,2026-04-23,1.52,,46.9593,,-18.2834
003016,2026-04-23,2.02,,17.1408,,-34.2892
301233,2026-04-23,3.8,,20.4208,,-27.4626
920057,2026-04-23,1.6,,59.2956,,-7.4551
000008,2026-04-23,-1.0,,55.8176,,
603127,2026-04-23,1.73,,18.8149,,34.1348
601588,2026-04-23,0.21,,74.8149,,-88.0318
300176,2026-04-23,-1.96,,55.3221,,-648.3786
002105,2026-04-23,5.05,,53.7573,,-20.4095
002673,2026-04-23,-0.06,,68.1669,,-103.4633
301590,2026-04-23,13.9,,42.636,,325.6774
002168,2026-04-23,-38.56,,88.7619,,-7881.2019
601566,2026-04-23,-1.44,,32.278,,-156.0105
688586,2026-04-23,2.74,,40.1357,,28.5228
603137,2026-04-23,10.06,,73.3782,,-4.6693
603190,2026-04-23,7.59,,51.1326,,-19.1796
600162,2026-04-23,0.53,,73.1049,,2079.7534
600390,2026-04-23,1.48,,61.8907,,-42.1108
002044,2026-04-23,-5.68,,53.5391,,-394.5068
300702,2026-04-23,2.23,,37.8331,,-36.5197
603023,2026-04-23,0.09,,2.9409,,5.9215
001378,2026-04-23,12.45,,12.598,,-12.122
603657,2026-04-23,1.47,,38.0182,,-44.6272
300021,2026-04-23,0.8,,63.5594,,-37.6703
002234,2026-04-23,-6.21,,24.3975,,-238.6187
002265,2026-04-23,0.05,,34.9779,,3656.2489
300612,2026-04-23,2.87,,59.1513,,560.9911
300374,2026-04-23,-3.36,,62.2198,,-2511.9278
002930,2026-04-23,2.25,,64.0257,,-19.5929
300467,2026-04-23,-3.37,,23.844,,-112.1804
002187,2026-04-23,0.66,,52.4235,,-47.5445
301001,2026-04-23,-1.13,,19.029,,-164.6119
601878,2026-04-23,1.34,,80.0446,,-23.194
600579,2026-04-23,-3.83,,72.2884,,-139.0741
600518,2026-04-23,-1.14,,38.0836,,-134.0196
688325,2026-04-23,5.01,,15.5603,,-27.2695
603808,2026-04-23,1.62,,32.2082,,-42.5688
300792,2026-04-23,1.94,,17.9721,,-5.7299
601865,2026-04-23,3.57,,47.6583,,-47.8753
000007,2026-04-23,-4.59,,74.2428,,-115.6843
603205,2026-04-23,9.51,,26.114,,19.5303
000777,2026-04-23,-0.89,,42.8388,,-13.2291
688708,2026-04-23,42.99,,19.4882,,53.4292
601992,2026-04-23,0.41,,65.1523,,-60.2555
603676,2026-04-23,3.48,,27.986,,109.7096
301053,2026-04-23,1.97,,42.7417,,1.977
300026,2026-04-23,2.97,,30.327,,25.9742
603078,2026-04-23,2.78,,45.3019,,259.1841
600649,2026-04-23,2.28,,67.8203,,178.3646
000948,2026-04-23,-0.57,,64.8347,,44.2137
688765,2026-04-23,-6.02,,13.7867,,
300928,2026-04-23,0.43,,3.1427,,17.0392
002696,2026-04-23,0.48,,48.6193,,105.8684
301299,2026-04-23,13.09,,51.293,,18.3478
688459,2026-04-23,-1.02,,16.7777,,5.1773
000702,2026-04-23,-14.88,,74.3397,,
002662,2026-04-23,2.97,,27.6674,,28.2496
000933,2026-04-23,17.21,,70.5204,,212.195
600576,2026-04-23,0.29,,12.3708,,-91.438
603439,2026-04-23,2.25,,26.8242,,-14.7646
300348,2026-04-23,-0.67,,36.908,,-156.6831
300406,2026-04-23,3.3,,30.0167,,-25.3469
603628,2026-04-23,0.59,,50.669,,-41.0434
605199,2026-04-23,3.12,,43.5328,,26.2144
301066,2026-04-23,0.43,,17.7603,,-78.1647
002424,2026-04-23,1.62,,37.4376,,5.7006
600061,2026-04-23,0.13,,79.9896,,-83.0252
603990,2026-04-23,0.85,,15.7972,,31.7804
688526,2026-04-23,2.8,,14.9404,,-46.2802
002225,2026-04-23,2.41,,54.3939,,-8.799
603073,2026-04-23,8.45,,34.9392,,-5.9914
002320,2026-04-23,2.37,,11.2166,,140.515
000014,2026-04-23,1.66,,58.724,,406.3256
600637,2026-04-23,0.59,,18.1285,,-48.2623
301167,2026-04-23,1.76,,22.5516,,14.1643
603896,2026-04-23,3.5,,17.1508,,43.4324
600822,2026-04-23,0.78,,65.2127,,-55.2505
300871,2026-04-23,0.13,,42.0168,,-96.8107
600523,2026-04-23,1.21,,13.3186,,1.6156
600439,2026-04-23,0.46,,45.3378,,-27.3055
002905,2026-04-23,-8.79,,90.8607,,-338.8835
002597,2026-04-23,7.08,,32.9231,,110.467
688385,2026-04-23,6.83,,21.7434,,152.7267
000953,2026-04-23,-0.81,,52.1222,,-123.2253
300291,2026-04-23,-0.45,,10.2236,,-259.7565
002641,2026-04-23,0.63,,45.1269,,-57.0901
688701,2026-04-23,-0.42,,34.5289,,-293.2621
301335,2026-04-23,5.83,,37.1683,,12.0606
603382,2026-04-23,16.14,,48.786,,-41.0499
603677,2026-04-23,1.94,,42.5431,,7.3535
600178,2026-04-23,0.79,,55.4379,,-50.4734
603218,2026-04-23,0.68,,25.6159,,-78.1891
600800,2026-04-23,-2.24,,44.6329,,-198.1115
601083,2026-04-23,19.35,,29.2828,,48.8951
603508,2026-04-23,1.61,,5.6939,,-24.5394
688338,2026-04-23,1.27,,3.6987,,-6.1996
002719,2026-04-23,0.44,,42.1116,,-33.1389
000541,2026-04-23,1.16,,40.3361,,90.6611
688289,2026-04-23,9.34,,10.493,,4.7812
002401,2026-04-23,3.7,,59.5792,,18.6499
605277,2026-04-23,2.87,,17.7515,,-6.0853
002057,2026-04-23,2.27,,37.812,,126.787
601800,2026-04-23,1.91,,72.7553,,11.5192
300163,2026-04-23,-0.19,,11.37,,-194.8696
600331,2026-04-23,8.52,,83.3712,,-10.1202
300071,2026-04-23,46.26,,94.1753,,-88.5735
600386,2026-04-23,0.39,,52.9919,,-36.5566
002598,2026-04-23,2.01,,51.0586,,14.1684
003039,2026-04-23,2.16,,33.7717,,-11.3051
603065,2026-04-23,10.68,,44.3228,,81.6531
002492,2026-04-23,1.49,,22.0182,,-51.3331
001336,2026-04-23,5.19,,58.3128,,205.8356
300429,2026-04-23,1.22,,40.9507,,-24.5005
600266,2026-04-23,-4.13,,79.8866,,-152.6221
300307,2026-04-23,1.1,,34.5514,,-35.8958
301223,2026-04-23,4.01,,41.741,,2.0174
300196,2026-04-23,6.13,,25.8613,,115.0969
002339,2026-04-23,-1.46,,44.368,,897.278
600560,2026-04-23,1.59,,55.0564,,-0.7585
600769,2026-04-23,3.61,,63.7801,,4.3441
600218,2026-04-23,1.17,,50.5236,,-41.4178
300996,2026-04-23,-1.28,,9.9643,,-553.9977
002493,2026-04-23,6.01,,71.1134,,21.6024
603214,2026-04-23,-1.22,,63.5633,,-194.809
688696,2026-04-23,4.2,,44.1616,,35.7747
000882,2026-04-23,0.03,,44.5554,,79.4222
600328,2026-04-23,7.43,,49.0355,,162.0257
300535,2026-04-23,0.5,,20.9657,,-56.7817
002494,2026-04-23,-0.25,,20.6225,,-1399.9521
002625,2026-04-23,0.52,,9.375,,57.368
603418,2026-04-23,19.05,,50.573,,80.4768
001382,2026-04-23,12.1,,44.633,,14.8486
301370,2026-04-23,3.85,,78.26,,-4.6936
001259,2026-04-23,9.07,,29.4543,,8.0543
002883,2026-04-23,1.84,,40.5082,,-6.1202
688272,2026-04-23,-2.52,,14.3495,,-349.3296
688220,2026-04-23,-0.42,,12.588,,
300288,2026-04-23,1.02,,15.6831,,-21.4574
601226,2026-04-23,-2.82,,61.0282,,39.6896
603699,2026-04-23,2.27,,46.1112,,15.463
300024,2026-04-23,-1.42,,62.1918,,57.1909
300019,2026-04-23,2.01,,23.5983,,50.8867
002928,2026-04-23,-14.35,,79.8811,,-8258.7107
301097,2026-04-23,0.77,,23.3326,,-20.1838
002642,2026-04-23,0.21,,49.7836,,16.7922
603348,2026-04-23,2.85,,55.1463,,58.3198
300481,2026-04-23,4.03,,5.4696,,80.3512
688085,2026-04-23,1.93,,11.9882,,9.2598
600664,2026-04-23,2.54,,64.5047,,25.9347
600895,2026-04-23,-2.14,,60.8635,,-141.7975
605368,2026-04-23,6.18,,41.5536,,75.3059
688561,2026-04-23,-5.12,,27.3512,,30.1329
000913,2026-04-23,1.15,,41.6535,,81.8798
002075,2026-04-23,3.12,,36.7497,,-15.3095
002193,2026-04-23,0.11,,41.1347,,-85.2619
301286,2026-04-23,2.54,,43.634,,-59.1422
002330,2026-04-23,1.27,,27.506,,34.963
300740,2026-04-23,2.52,,43.339,,34.3987
002357,2026-04-23,3.41,,46.3422,,-0.4387
601137,2026-04-23,2.45,,55.3026,,15.4721
300534,2026-04-23,0.08,,9.1543,,210.0202
002563,2026-04-23,1.76,,37.3452,,-42.9381
601113,2026-04-23,-2.15,,37.9083,,-196.4612
002899,2026-04-23,0.12,,38.4982,,-81.3263
300251,2026-04-23,0.78,,8.3561,,-62.581
301456,2026-04-23,7.03,,12.0465,,-37.9229
300360,2026-04-23,2.63,,17.2885,,21.0478
300094,2026-04-23,0.44,,57.1773,,43.3148
300078,2026-04-23,1.4,,53.7238,,0.8129
600812,2026-04-23,0.22,,72.024,,295.0401
002895,2026-04-23,2.84,,49.3816,,198.2646
300161,2026-04-23,-2.64,,48.3504,,-86.1405
300155,2026-04-23,0.15,,13.2433,,35.6368
002706,2026-04-23,3.16,,43.7303,,12.7158
300412,2026-04-23,1.57,,47.751,,32.5758
603306,2026-04-23,2.2,,11.2605,,12.8594
603400,2026-04-23,11.07,,51.6456,,-28.5056
300192,2026-04-23,2.35,,41.5188,,-53.3804
002941,2026-04-23,0.14,,75.5955,,50.0467
603273,2026-04-23,10.15,,66.0413,,-7.2195
002614,2026-04-23,0.57,,43.3451,,-79.8068
002609,2026-04-23,-2.11,,27.9468,,-206.5252
603379,2026-04-23,3.51,,12.5838,,203.868
300674,2026-04-23,0.04,,29.3449,,-16.4259
688516,2026-04-23,6.98,,69.1961,,99.3088
601099,2026-04-23,0.1,,45.0392,,64.2667
000025,2026-04-23,2.3,,21.2256,,55.036
601162,2026-04-23,-0.34,,74.3806,,-153.0754
002939,2026-04-23,-0.4,,78.7672,,-122.8223
301366,2026-04-23,3.42,,23.6828,,12.7978
001288,2026-04-23,1.18,,26.1117,,14.5343
603700,2026-04-23,0.37,,24.1771,,-86.1927
688349,2026-04-23,13.23,,72.3278,,25.0288
300235,2026-04-23,1.92,,3.911,,-16.8405
002178,2026-04-23,-1.53,,55.9348,,-563.2207
301024,2026-04-23,-2.33,,10.0606,,-307.3412
688153,2026-04-23,3.04,,46.2325,,524.1894
002090,2026-04-23,0.66,,45.3161,,-76.6928
601336,2026-04-23,1.32,,91.092,,-78.6711
920304,2026-04-23,13.15,,44.4971,,203.8519
300920,2026-04-23,1.45,,16.5455,,-34.5578
603225,2026-04-23,1.72,,61.8046,,-42.7457
002214,2026-04-23,0.33,,11.176,,-94.8468
300439,2026-04-23,2.88,,31.4481,,-4.1867
000736,2026-04-23,-1.29,,88.0629,,10.3944
600455,2026-04-23,0.29,,62.2912,,-51.9784
002307,2026-04-23,0.27,,88.6358,,1798.9416
002305,2026-04-23,-2.03,,86.436,,-300.0365
688665,2026-04-23,4.93,,17.993,,30.1515
002777,2026-04-23,1.1,,32.6829,,6.4859
300009,2026-04-23,5.74,,19.6564,,40.2778
600916,2026-04-23,3.7,,41.9959,,20.9375
600689,2026-04-23,0.23,,39.2057,,-68.3819
002084,2026-04-23,-1.11,,55.9385,,-250.7601
603025,2026-04-23,4.73,,28.5277,,1.7616
300962,2026-04-23,3.26,,12.3328,,26.504
688298,2026-04-23,23.16,,23.4568,,76.94
002279,2026-04-23,-2.78,,60.4598,,-362.1744
002743,2026-04-23,0.46,,69.3675,,10.6388
002277,2026-04-23,0.9,,55.4812,,-46.1734
002651,2026-04-23,2.89,,21.3728,,-10.7875
603117,2026-04-23,0.06,,40.0738,,-297.4506
688565,2026-04-23,0.92,,31.9955,,46.4181
002458,2026-04-23,-9.99,,47.3473,,-357.7431
600495,2026-04-23,-1.05,,16.3913,,-2.6621
920033,2026-04-23,6.24,,30.8989,,141.1474
605155,2026-04-23,1.78,,5.7835,,8.1466
688076,2026-04-23,0.88,,15.4286,,-60.9299
002643,2026-04-23,3.97,,28.1399,,68.3677
002835,2026-04-23,0.05,,26.4552,,-82.6321
301339,2026-04-23,5.1,,68.7037,,-8.1099
002128,2026-04-23,6.86,,36.0928,,47.128
688345,2026-04-23,2.18,,50.5922,,-45.5032
600756,2026-04-23,0.03,,47.5932,,50.6419
603177,2026-04-23,2.96,,75.6729,,630.4775
601718,2026-04-23,0.63,,42.7321,,750.026
603256,2026-04-23,1.01,,40.2038,,-47.9444
002868,2026-04-23,-1.26,,42.1849,,-492.4554
000069,2026-04-23,0.22,,73.9896,,-51.6929
300917,2026-04-23,3.54,,35.2048,,14.2178
600221,2026-04-23,-75.1,,94.9051,,-629.0031
000560,2026-04-23,-2.33,,68.8234,,-239.6501
300867,2026-04-23,2.21,,58.8833,,-40.5792
603079,2026-04-23,1.55,,24.5766,,-7.5611
300983,2026-04-23,-0.69,,6.9993,,-153.8495
688612,2026-04-23,14.55,,72.8144,,311.6793
000036,2026-04-23,0.7,,34.4716,,-67.7026
600613,2026-04-23,0.99,,24.9963,,4.9703
300247,2026-04-23,0.62,,14.4821,,5.381
300271,2026-04-23,-1.06,,20.0351,,-300.7673
301262,2026-04-23,10.37,,16.4974,,-5.8475
301009,2026-04-23,0.14,,27.456,,-97.0329
920027,2026-04-23,21.58,,59.1749,,25.4181
002799,2026-04-23,3.49,,46.1437,,-12.1821
688006,2026-04-23,3.18,,51.2926,,80.165
603061,2026-04-23,15.21,,30.6531,,12.198
002398,2026-04-23,1.6,,45.5687,,-24.1282
688236,2026-04-23,2.91,,16.3496,,8.0889
600351,2026-04-23,2.38,,26.0171,,10.0535
688334,2026-04-23,2.93,,20.1777,,60.4461
301618,2026-04-23,11.37,,26.9801,,32.0129
603090,2026-04-23,0.54,,31.486,,-1.174
688098,2026-04-23,1.59,,7.124,,-14.51
301585,2026-04-23,7.5,,26.6265,,19.2508
601788,2026-04-23,1.06,,74.4006,,-4.9659
300722,2026-04-23,2.17,,15.4711,,52.4406
000656,2026-04-23,-0.76,,78.8343,,-138.1774
605050,2026-04-23,2.19,,47.5801,,-14.1917
002389,2026-04-23,0.44,,19.1571,,63.9769
603918,2026-04-23,-0.62,,31.6944,,-334.0149
002188,2026-04-23,39.98,,66.3929,,134.2923
300992,2026-04-23,1.5,,23.3129,,-22.8427
300506,2026-04-23,1.19,,50.6427,,-75.2552
600568,2026-04-23,-0.11,,15.2717,,-1447.0216
688623,2026-04-23,11.01,,57.753,,68.8603
300075,2026-04-23,1.07,,18.486,,42.0728
301063,2026-04-23,0.9,,40.8345,,-68.2748
000965,2026-04-23,0.59,,57.1143,,-52.7092
600569,2026-04-23,-5.27,,76.6909,,-361.1191
600212,2026-04-23,-3.1,,58.4324,,-435.8542
300747,2026-04-23,0.69,,41.412,,-81.9338
002881,2026-04-23,3.43,,54.0394,,58.163
605566,2026-04-23,0.99,,18.3835,,-63.4311
603880,2026-04-23,1.03,,50.7155,,-26.4887
600318,2026-04-23,0.2,,51.3785,,-14.6429
000886,2026-04-23,0.04,,9.6381,,-89.1065
002065,2026-04-23,1.08,,46.4994,,0.0072
002457,2026-04-23,-0.09,,38.7123,,-147.3997
002500,2026-04-23,0.38,,78.1003,,-53.5358
002628,2026-04-23,0.59,,59.9067,,-65.0599
002906,2026-04-23,1.75,,37.7884,,28.152
002817,2026-04-23,1.7,,24.0343,,35.9701
002567,2026-04-23,-2.79,,61.148,,-158.0933
002514,2026-04-23,0.88,,55.4596,,24.5694
688793,2026-04-23,-1.53,,28.642,,-190.3369
300625,2026-04-23,1.03,,29.7737,,156.5204
600892,2026-04-23,0.93,,55.3937,,-51.2269
300882,2026-04-23,0.92,,24.5304,,-8.8068
605066,2026-04-23,0.71,,43.5075,,-67.8684
002140,2026-04-23,2.53,,71.2026,,24.8395
001387,2026-04-23,3.44,,61.9346,,24.0826
301073,2026-04-23,0.8,,66.7585,,-40.2853
000897,2026-04-23,2.25,,72.2977,,107.2004
002599,2026-04-23,-1.81,,46.4482,,-195.7811
002698,2026-04-23,5.0,,37.4202,,-0.2389
002343,2026-04-23,4.78,,43.7768,,287.4063
300059,2026-04-23,3.64,,70.6151,,13.6349
002200,2026-04-23,-122.02,,90.9678,,-5998.5069
603099,2026-04-23,-3.71,,16.6896,,71.697
003001,2026-04-23,0.47,,34.5794,,-61.4725
002444,2026-04-23,1.7,,36.4603,,-28.8849
000676,2026-04-23,0.81,,20.1656,,-45.9647
300556,2026-04-23,-3.7,,56.1681,,-131.0398
002345,2026-04-23,2.64,,36.514,,-8.4176
002908,2026-04-23,0.94,,27.4496,,108.5989
300095,2026-04-23,2.56,,38.8715,,7.4759
300168,2026-04-23,0.85,,78.1836,,8.5012
002747,2026-04-23,2.29,,59.6621,,70.4674
603739,2026-04-23,1.11,,25.5325,,-41.3678
603917,2026-04-23,1.11,,28.8533,,-13.623
301665,2026-04-23,16.67,,44.0712,,168.2758
600969,2026-04-23,0.81,,74.7836,,75.7198
300823,2026-04-23,1.25,,20.3749,,-34.1973
603121,2026-04-23,0.34,,26.313,,-84.5089
300659,2026-04-23,-8.65,,16.6156,,-14223.3472
600732,2026-04-23,4.28,,68.155,,126.0894
002742,2026-04-23,0.47,,69.268,,-64.1542
300825,2026-04-23,1.02,,19.3949,,-49.4271
688177,2026-04-23,-5.58,,20.2815,,-6564.6159
002190,2026-04-23,0.21,,21.5779,,131.4225
300510,2026-04-23,-0.4,,22.0962,,-1090.943
300591,2026-04-23,0.46,,68.3866,,-25.1826
003028,2026-04-23,3.32,,23.321,,-20.5712
002676,2026-04-23,1.54,,46.41,,-28.6506
300119,2026-04-23,1.76,,22.36,,-39.1064
002232,2026-04-23,0.63,,35.1079,,49.9487
002441,2026-04-23,3.31,,34.3967,,15.33
000615,2026-04-23,-2.79,,54.5853,,-289.4909
000757,2026-04-23,-0.47,,38.0281,,-74.3439
920270,2026-04-23,4.14,,17.0963,,27.2687
002299,2026-04-23,-0.66,,47.6689,,-178.5789
600239,2026-04-23,-113.82,,94.854,,-344.6391
688186,2026-04-23,0.66,,58.6799,,-63.5687
300261,2026-04-23,3.11,,40.9195,,31.1598
603069,2026-04-23,-1.77,,50.3234,,-279.0084
300249,2026-04-23,0.32,,71.5176,,-90.8901
688722,2026-04-23,2.96,,12.201,,139.5922
002767,2026-04-23,-0.1,,22.3522,,219.1146
603381,2026-04-23,13.43,,54.9598,,159.7264
603189,2026-04-23,1.41,,7.8766,,9.7239
688199,2026-04-23,1.97,,29.2646,,57.5348
301151,2026-04-23,2.93,,40.4298,,-23.5257
603877,2026-04-23,4.27,,51.5818,,-6.3214
001380,2026-04-23,8.65,,43.1669,,76.1343
601600,2026-04-23,2.67,,61.7879,,45.9413
688078,2026-04-23,1.59,,14.8771,,215.8029
600148,2026-04-23,0.19,,48.4399,,-90.9932
600558,2026-04-23,0.9,,26.7813,,-38.5231
600099,2026-04-23,0.44,,38.5404,,20.4403
920262,2026-04-23,3.87,,36.6165,,-38.9224
600877,2026-04-23,1.6,,16.7413,,725.6037
002131,2026-04-23,-7.52,,38.1591,,1.3968
000778,2026-04-23,2.36,,50.7968,,18.7534
603159,2026-04-23,1.55,,26.1119,,-42.4383
300193,2026-04-23,2.12,,19.284,,-14.4086
603376,2026-04-23,10.57,,69.0655,,27.4954
300513,2026-04-23,-0.13,,33.2652,,-202.5741
603321,2026-04-23,0.24,,40.8425,,0.3955
002736,2026-04-23,0.79,,75.0687,,-54.6748
603132,2026-04-23,3.38,,39.1395,,-8.7526
300701,2026-04-23,1.18,,9.5445,,-68.513
000520,2026-04-23,2.01,,34.439,,66.2728
000519,2026-04-23,3.03,,32.7472,,191.0307
002040,2026-04-23,1.25,,22.9137,,21.4375
002590,2026-04-23,-0.13,,50.4609,,-163.7125
603713,2026-04-23,4.05,,57.3816,,72.9911
002170,2026-04-23,1.04,,41.3536,,136.4934
920208,2026-04-23,1.87,,41.8081,,9.0689
300334,2026-04-23,-1.71,,47.3495,,-535.4177
000926,2026-04-23,0.33,,74.207,,-24.2071
300519,2026-04-23,4.82,,9.1769,,9.8456
301516,2026-04-23,5.88,,48.8544,,25.6577
002555,2026-04-23,6.58,,23.3115,,565.5302
002167,2026-04-23,4.41,,43.6986,,5480.936
603636,2026-04-23,-1.02,,38.7925,,-911.5035
603929,2026-04-23,0.49,,47.8151,,382.7596
601696,2026-04-23,1.51,,75.5962,,-8.3391
300480,2026-04-23,1.48,,19.621,,155.6437
300869,2026-04-23,3.87,,33.9239,,-36.1503
000417,2026-04-23,2.13,,60.0036,,-12.9202
600201,2026-04-23,1.51,,15.9567,,-61.3222
300175,2026-04-23,-0.19,,31.379,,-155.2382
601366,2026-04-23,-0.57,,72.9259,,-329.8211
002414,2026-04-23,3.97,,14.8343,,30.7557
000923,2026-04-23,3.27,,24.2419,,-36.6391
603373,2026-04-23,4.07,,26.0583,,17.3674
002116,2026-04-23,2.54,,69.2877,,30.0482
300993,2026-04-23,2.31,,4.9776,,-12.7665
301507,2026-04-23,10.95,,20.9314,,13.2516
600880,2026-04-23,0.33,,15.2966,,-37.4621
300169,2026-04-23,-4.01,,71.5457,,-765.0159
603755,2026-04-23,2.01,,18.9455,,-7.513
600592,2026-04-23,-0.72,,33.5521,,-183.6409
002037,2026-04-23,-1.61,,70.3117,,-47.3574
300987,2026-04-23,0.47,,9.5989,,-36.9539
601177,2026-04-23,2.48,,53.5426,,-0.8998
603029,2026-04-23,0.4,,43.9375,,69.5951
600960,2026-04-23,-0.43,,41.4844,,-527.0802
301668,2026-04-23,29.44,,49.4185,,34.9468
301201,2026-04-23,1.2,,3.6685,,25.4289
600356,2026-04-23,0.97,,20.0527,,-42.1239
300097,2026-04-23,-6.37,,58.0834,,-93.0399
300752,2026-04-23,-1.73,,53.2724,,7045.8765
300922,2026-04-23,1.12,,4.5224,,-36.6957
301491,2026-04-23,28.81,,47.9379,,79.2199
301488,2026-04-23,17.23,,64.0458,,3.8038
600622,2026-04-23,0.51,,73.4639,,1290.7567
000048,2026-04-23,-5.93,,84.0288,,-133.8381
920895,2026-04-23,3.2,,19.9854,,-44.9264
603656,2026-04-23,0.79,,19.0822,,6665.2391
003042,2026-04-23,1.45,,50.1109,,30.7189
603859,2026-04-23,1.32,,13.1138,,56.3041
301275,2026-04-24,15.82,,63.9692,,226.6642
688617,2026-04-24,3.74,,13.6058,,44.1315
301177,2026-04-24,5.19,,15.8226,,16.775
920866,2026-04-24,1.25,,14.6996,,-14.9634
